,text,result
92979,teletypes,0.000027726687254
92976,telethons,0.000027726687254
92975,teleseries,0.000027726687254
92974,teleserialbr,0.000027726687254
92971,telesales,0.000027726687254
92970,teleprompterbr,0.000027726687254
92968,teleprinter,0.000027726687254
92992,televisionsome,0.000027726687254
92993,televisionthey,0.000027726687254
92994,televisionthough,0.000027726687254
92995,televisiontobig,0.000027726687254
93018,tellsbr,0.000027726687254
93017,tellitasitis,0.000027726687254
93016,tellingshe,0.000027726687254
93014,tellinghow,0.000027726687254
93011,tellin,0.000027726687254
93010,telletubbes,0.000027726687254
93009,tellergone,0.000027726687254
93096,tenderer,0.000027726687254
93007,tellegen,0.000027726687254
93004,tellall,0.000027726687254
93002,telkovsky,0.000027726687254
93001,telford,0.000027726687254
93000,telfaxinternet,0.000027726687254
92999,telfair,0.000027726687254
92998,televisual,0.000027726687254
92996,televisionwhat,0.000027726687254
93006,tellbut,0.000027726687254
93099,tenderizer,0.000027726687254
93103,tendernessthe,0.000027726687254
93104,tendo,0.000027726687254
93205,teressa,0.000027726687254
93202,tereasa,0.000027726687254
93201,tercerothird,0.000027726687254
93200,tercero,0.000027726687254
93199,terada,0.000027726687254
93197,ter,0.000027726687254
93196,tequiladrenched,0.000027726687254
93194,teppish,0.000027726687254
93193,teppers,0.000027726687254
93191,tepos,0.000027726687254
93190,tepidly,0.000027726687254
93188,teorema,0.000027726687254
93187,teordoro,0.000027726687254
93186,teodoros,0.000027726687254
93184,tenzen,0.000027726687254
93206,tereza,0.000027726687254
93208,terezinha,0.000027726687254
93210,terje,0.000027726687254
93211,terkovsky,0.000027726687254
93252,terriblenessbr,0.000027726687254
93250,terriblelousy,0.000027726687254
93249,terriblejust,0.000027726687254
93248,terribleinitially,0.000027726687254
93247,terriblei,0.000027726687254
93246,terribleclich,0.000027726687254
93243,terribilisms,0.000027726687254
93183,tenyearsold,0.000027726687254
93241,terrfic,0.000027726687254
93235,terrainbr,0.000027726687254
93233,terracotta,0.000027726687254
93229,terorism,0.000027726687254
93228,termsyou,0.000027726687254
93217,terminalbr,0.000027726687254
93214,termagant,0.000027726687254
93212,terkovskys,0.000027726687254
93237,terrell,0.000027726687254
92466,tarantinostyle,0.000027726687254
93179,tenutas,0.000027726687254
93171,tenthgeneration,0.000027726687254
93134,tenneythe,0.000027726687254
93129,tennerbr,0.000027726687254
93127,tennapel,0.000027726687254
93122,tenhe,0.000027726687254
93121,tenfoottall,0.000027726687254
93120,tenfoot,0.000027726687254
93117,tenenkrommend,0.000027726687254
93114,tenebrous,0.000027726687254
93113,tenebre,0.000027726687254
93112,tenebra,0.000027726687254
93111,tendulkars,0.000027726687254
93110,tendulkar,0.000027726687254
93108,tendresse,0.000027726687254
93106,tendos,0.000027726687254
93105,tendon,0.000027726687254
93135,tenniel,0.000027726687254
93137,tennisbr,0.000027726687254
93138,tenny,0.000027726687254
93139,tennyson,0.000027726687254
93169,tenterhooksbr,0.000027726687254
93166,tentatively,0.000027726687254
93164,tentacles77a,0.000027726687254
93163,tentacled,0.000027726687254
93162,tentacleattachments,0.000027726687254
93159,tenstory,0.000027726687254
93158,tenslightly,0.000027726687254
93175,tenuousalthough,0.000027726687254
93156,tensionthe,0.000027726687254
93154,tensionlevel,0.000027726687254
93152,tensionfree,0.000027726687254
93150,tensionemotion,0.000027726687254
93146,tenseness,0.000027726687254
93145,tensely,0.000027726687254
93144,tenseless,0.000027726687254
93141,tensdoorp,0.000027726687254
93155,tensionnot,0.000027726687254
92465,tarantinospielberg,0.000027726687254
92463,tarantinoesquire,0.000027726687254
92462,tarantinoeddie,0.000027726687254
91719,sweetthis,0.000027726687254
91718,sweettempered,0.000027726687254
91717,sweettalking,0.000027726687254
91716,sweetswith,0.000027726687254
91714,sweetnice,0.000027726687254
91711,sweetmoving,0.000027726687254
91710,sweetlythe,0.000027726687254
91708,sweetloopy,0.000027726687254
91707,sweetish,0.000027726687254
91706,sweetinstephanie,0.000027726687254
91704,sweetieplayed,0.000027726687254
91702,sweetheartsyou,0.000027726687254
91701,sweetheartit,0.000027726687254
91699,sweetfunny,0.000027726687254
91696,sweetenedup,0.000027726687254
91720,sweetums,0.000027726687254
91693,sweetbordering,0.000027726687254
91721,sweetwater,0.000027726687254
91725,swellbr,0.000027726687254
91756,swineherder,0.000027726687254
91755,swineherd,0.000027726687254
91751,swinburnebr,0.000027726687254
91750,swimsuitbr,0.000027726687254
91748,swimmingly,0.000027726687254
91747,swimmertobe,0.000027726687254
91741,swigert,0.000027726687254
91739,swiftpaced,0.000027726687254
91738,swiftness,0.000027726687254
91735,swiching,0.000027726687254
91734,swett,0.000027726687254
91732,swern,0.000027726687254
91731,swerlings,0.000027726687254
91729,sweptand,0.000027726687254
91726,swellthe,0.000027726687254
91722,sweey,0.000027726687254
91692,sweetand,0.000027726687254
91691,sweet44,0.000027726687254
91689,sweepsthe,0.000027726687254
91650,swearbr,0.000027726687254
91648,swd,0.000027726687254
91647,swaztikas,0.000027726687254
91646,swaztika,0.000027726687254
91645,swayzes,0.000027726687254
91644,swayzee,0.000027726687254
91640,swatteam,0.000027726687254
91639,swatman,0.000027726687254
91636,swatch,0.000027726687254
91632,swashbucklin,0.000027726687254
91630,swash,0.000027726687254
91629,swasa,0.000027726687254
91628,swartzenegger,0.000027726687254
91627,swartz,0.000027726687254
91624,swarg,0.000027726687254
91651,swearengen,0.000027726687254
91653,swearingbr,0.000027726687254
91656,sweary,0.000027726687254
91658,sweatbr,0.000027726687254
91687,sweepis,0.000027726687254
91683,sweenyjane,0.000027726687254
91679,sweeet,0.000027726687254
91678,sweedish,0.000027726687254
91677,swedlow,0.000027726687254
91675,swedengermany,0.000027726687254
91674,swedenbr,0.000027726687254
91758,swingand,0.000027726687254
91668,sweatinducing,0.000027726687254
91666,sweatily,0.000027726687254
91665,sweatier,0.000027726687254
91664,sweathog,0.000027726687254
91663,sweaterwearing,0.000027726687254
91662,sweaterhairy,0.000027726687254
91661,sweaterbr,0.000027726687254
91659,sweatdroid,0.000027726687254
91667,sweatin,0.000027726687254
91622,swanwhatever,0.000027726687254
91759,swingblade,0.000027726687254
91763,swingsbut,0.000027726687254
91875,symbolismand,0.000027726687254
91870,symbolbr,0.000027726687254
91868,symbiotic,0.000027726687254
91867,symbiotes,0.000027726687254
91866,symbiote,0.000027726687254
91864,symbiont,0.000027726687254
91863,sylvio,0.000027726687254
91862,sylvies,0.000027726687254
91859,sylvesters,0.000027726687254
91855,syllabus,0.000027726687254
91853,sylke,0.000027726687254
91851,syfys,0.000027726687254
91848,syed,0.000027726687254
91845,sydneyannette,0.000027726687254
91842,sycophantically,0.000027726687254
91877,symbolist,0.000027726687254
91839,sycophancy,0.000027726687254
91878,symbolization,0.000027726687254
91882,symmetric,0.000027726687254
91916,synapseeven,0.000027726687254
91914,synanomess,0.000027726687254
91912,synacures,0.000027726687254
91908,symphonybr,0.000027726687254
91906,symphonie,0.000027726687254
91904,sympathythe,0.000027726687254
91903,sympathyempathy,0.000027726687254
91901,sympathyantipathy,0.000027726687254
91899,sympathizes,0.000027726687254
91898,sympathizersbr,0.000027726687254
91892,sympathiesbr,0.000027726687254
91891,sympatheticthen,0.000027726687254
91890,sympathetici,0.000027726687254
91887,sympatheticall,0.000027726687254
91885,symona,0.000027726687254
91881,symbolsa,0.000027726687254
91838,syched,0.000027726687254
91837,sybils,0.000027726687254
91835,syberia,0.000027726687254
91788,swng,0.000027726687254
91787,swiztertlandthe,0.000027726687254
91786,switzerlandbr,0.000027726687254
91784,switzer,0.000027726687254
91783,swithes,0.000027726687254
91782,swith,0.000027726687254
91781,switchoff,0.000027726687254
91780,switchingconfusion,0.000027726687254
91779,switcheroo,0.000027726687254
91775,swissfrench,0.000027726687254
91773,swishy,0.000027726687254
91772,swishpans,0.000027726687254
91770,swirlhairdoed,0.000027726687254
91766,swinstead,0.000027726687254
91764,swingstyle,0.000027726687254
91790,swonderful,0.000027726687254
91792,swooningly,0.000027726687254
91793,swoony,0.000027726687254
91799,swordand,0.000027726687254
91833,syberbergbr,0.000027726687254
91831,syal,0.000027726687254
91827,swungbr,0.000027726687254
91825,swte,0.000027726687254
91821,swordstunt,0.000027726687254
91819,swordsmith,0.000027726687254
91818,swordsmanship,0.000027726687254
91762,swinginest,0.000027726687254
91816,swordplaybr,0.000027726687254
91813,swordmen,0.000027726687254
91812,swordled,0.000027726687254
91811,swordknife,0.000027726687254
91810,swordhandling,0.000027726687254
91808,swordfightsbr,0.000027726687254
91803,swordbearer,0.000027726687254
91802,swordas,0.000027726687254
91814,swordmoves,0.000027726687254
91620,swanston,0.000027726687254
91617,swanning,0.000027726687254
91614,swankiest,0.000027726687254
91448,survivial,0.000027726687254
91447,survivesits,0.000027726687254
91446,surviveshe,0.000027726687254
91443,surviver,0.000027726687254
91442,survivei,0.000027726687254
91441,survivedbr,0.000027726687254
91440,survivebut,0.000027726687254
91438,surviveanother,0.000027726687254
91437,surviveand,0.000027726687254
91436,survivea,0.000027726687254
91434,survivalist,0.000027726687254
91431,survivable,0.000027726687254
91430,survillence,0.000027726687254
91429,surveybr,0.000027726687254
91427,surveilling,0.000027726687254
91449,survivingthis,0.000027726687254
91424,surroundsound,0.000027726687254
91451,survivordo,0.000027726687254
91454,survivorsthe,0.000027726687254
91481,suspectsbr,0.000027726687254
91480,suspectlike,0.000027726687254
91479,suspectedthe,0.000027726687254
91478,suspectedbr,0.000027726687254
91475,susmitha,0.000027726687254
91474,susiethe,0.000027726687254
91472,susi,0.000027726687254
91470,sushma,0.000027726687254
91467,suse,0.000027726687254
91466,susco,0.000027726687254
91464,susbtituted,0.000027726687254
91462,susanne,0.000027726687254
91459,susann,0.000027726687254
91458,susanah,0.000027726687254
91456,sus,0.000027726687254
91452,survivormountain,0.000027726687254
91423,surroundingsthe,0.000027726687254
91422,surroundingsbr,0.000027726687254
91419,surror,0.000027726687254
91384,surprisedit,0.000027726687254
91381,surprisecomic,0.000027726687254
91380,surprisecharley,0.000027726687254
91377,surpring,0.000027726687254
91376,surpressors,0.000027726687254
91374,surperb,0.000027726687254
91372,surpassedbr,0.000027726687254
91370,surnow,0.000027726687254
91369,surnamesthat,0.000027726687254
91368,surnamed,0.000027726687254
91367,surnamebr,0.000027726687254
91365,surmounts,0.000027726687254
91363,surmisedbr,0.000027726687254
91360,surkin,0.000027726687254
91359,suriyothai,0.000027726687254
91385,surprisedmovies,0.000027726687254
91386,surprisedthis,0.000027726687254
91387,surprisehe,0.000027726687254
91388,surpriseit,0.000027726687254
91418,surronding,0.000027726687254
91417,surrogated,0.000027726687254
91414,surrey,0.000027726687254
91413,surreptitiously,0.000027726687254
91412,surreptitious,0.000027726687254
91411,surrenderbr,0.000027726687254
91409,surrell,0.000027726687254
91482,suspectsish,0.000027726687254
91408,surrealness,0.000027726687254
91400,surrane,0.000027726687254
91399,surrah,0.000027726687254
91395,surprisetwists,0.000027726687254
91394,surprisethrough,0.000027726687254
91392,surprisescenes,0.000027726687254
91391,surprisescare,0.000027726687254
91389,surprisemichaels,0.000027726687254
91404,surrealismbr,0.000027726687254
91483,suspectsthey,0.000027726687254
91486,suspendedbr,0.000027726687254
91487,suspender,0.000027726687254
91577,svendsen,0.000027726687254
91574,svankmajer,0.000027726687254
91573,svale,0.000027726687254
91571,suzukis,0.000027726687254
91570,suzukiif,0.000027726687254
91568,suzuka,0.000027726687254
91567,suzu,0.000027726687254
91566,suziemargaret,0.000027726687254
91564,suzhou,0.000027726687254
91562,suze,0.000027726687254
91558,suxz,0.000027726687254
91557,suxor,0.000027726687254
91556,suxbr,0.000027726687254
91555,sux,0.000027726687254
91554,suwkowa,0.000027726687254
91578,svengalilike,0.000027726687254
91579,svengoolie,0.000027726687254
91581,svenon,0.000027726687254
91583,svensonnorth,0.000027726687254
91612,swang,0.000027726687254
91606,swampit,0.000027726687254
91604,swami,0.000027726687254
91602,swallowthough,0.000027726687254
91599,swainbr,0.000027726687254
91598,swainall,0.000027726687254
91597,swainage,0.000027726687254
91553,suways,0.000027726687254
91595,swaile,0.000027726687254
91591,swabby,0.000027726687254
91590,swabbie,0.000027726687254
91588,svubr,0.000027726687254
91587,svu,0.000027726687254
91586,svet,0.000027726687254
91585,sverak,0.000027726687254
91584,svensons,0.000027726687254
91594,swahili,0.000027726687254
91918,synapsisthis,0.000027726687254
91552,suwans,0.000027726687254
91548,suvbr,0.000027726687254
91511,suspenseno,0.000027726687254
91510,suspensemystery,0.000027726687254
91509,suspenseless,0.000027726687254
91508,suspenseleave,0.000027726687254
91507,suspensein,0.000027726687254
91504,suspensefulbr,0.000027726687254
91499,suspensedrama,0.000027726687254
91498,suspensechallenged,0.000027726687254
91497,suspensebut,0.000027726687254
91495,suspensebaldwin,0.000027726687254
91494,suspenseand,0.000027726687254
91493,suspensealso,0.000027726687254
91492,suspenseagain,0.000027726687254
91491,suspense4,0.000027726687254
91488,suspendersgarter,0.000027726687254
91513,suspensereven,0.000027726687254
91514,suspenseso,0.000027726687254
91515,suspensesoftcore,0.000027726687254
91516,suspensethen,0.000027726687254
91545,suuuuuuuuuuuucks,0.000027726687254
91544,suucks,0.000027726687254
91541,sutherlandbr,0.000027726687254
91540,sutherlandalmost,0.000027726687254
91538,sutdying,0.000027726687254
91537,sutcliffes,0.000027726687254
91536,sutcliffe,0.000027726687254
91549,suvpushing,0.000027726687254
91535,sususudio,0.000027726687254
91531,sussmans,0.000027726687254
91530,sussanah,0.000027726687254
91527,suspiciousjust,0.000027726687254
91524,suspiciouly,0.000027726687254
91523,suspicionsbr,0.000027726687254
91519,suspensewhich,0.000027726687254
91517,suspensethis,0.000027726687254
91533,sustainable,0.000027726687254
97622,ullmans,0.000027726687254
91925,synchronisation,0.000027726687254
91928,synchronismbr,0.000027726687254
92283,talkinghot,0.000027726687254
92282,talkingheads,0.000027726687254
92281,talkinghead,0.000027726687254
92280,talkinghalf,0.000027726687254
92278,talkinganimal,0.000027726687254
92275,talkiesit,0.000027726687254
92274,talkier,0.000027726687254
92272,talkes,0.000027726687254
92270,talkedwhined,0.000027726687254
92269,talkedabout,0.000027726687254
92268,talkd,0.000027726687254
92265,talkathon,0.000027726687254
92264,talk12,0.000027726687254
92262,talisman,0.000027726687254
92261,talinn,0.000027726687254
92284,talkingmachine,0.000027726687254
92260,talibanvssuperpower,0.000027726687254
92285,talkingreading,0.000027726687254
92287,talklosing,0.000027726687254
92308,tallhas,0.000027726687254
92307,talleybr,0.000027726687254
92305,tallest,0.000027726687254
92303,talledega,0.000027726687254
92302,tallbr,0.000027726687254
92301,tallahassee,0.000027726687254
92300,talladega,0.000027726687254
92298,talkyanother,0.000027726687254
92296,talkwhich,0.000027726687254
92295,talksings,0.000027726687254
92293,talksdiscusses,0.000027726687254
92291,talkridden,0.000027726687254
92290,talkread,0.000027726687254
92289,talkradio,0.000027726687254
92288,talkovers,0.000027726687254
92286,talkladen,0.000027726687254
92259,talibancontrolled,0.000027726687254
92257,talias,0.000027726687254
92254,taletelling,0.000027726687254
92223,talenamely,0.000027726687254
92222,talen,0.000027726687254
92221,talefind,0.000027726687254
92220,talebut,0.000027726687254
92218,taleauralegacycurse,0.000027726687254
92213,talalaywho,0.000027726687254
92211,tal,0.000027726687254
92210,takuand,0.000027726687254
92209,taktarov,0.000027726687254
92208,takoma,0.000027726687254
92207,takol,0.000027726687254
92206,takohl,0.000027726687254
92205,takkyuubin,0.000027726687254
92204,takiya,0.000027726687254
92203,takita,0.000027726687254
92225,talentand,0.000027726687254
92229,talentedbut,0.000027726687254
92230,talenteddirector,0.000027726687254
92231,talentedfunnyspectacular,0.000027726687254
92253,talespinning,0.000027726687254
92250,talespeter,0.000027726687254
92248,talentwise,0.000027726687254
92247,talenttoo,0.000027726687254
92246,talentthis,0.000027726687254
92245,talenttaking,0.000027726687254
92244,talentshe,0.000027726687254
92309,talliban,0.000027726687254
92242,talentsand,0.000027726687254
92240,talentlessness,0.000027726687254
92239,talentlessbr,0.000027726687254
92236,talentespecially,0.000027726687254
92235,talentemoticonsadbr,0.000027726687254
92234,talentedwell,0.000027726687254
92233,talentedno,0.000027726687254
92232,talentedi,0.000027726687254
92241,talentnot,0.000027726687254
92202,takingyou,0.000027726687254
92312,tallman,0.000027726687254
92316,talman,0.000027726687254
92429,taosbr,0.000027726687254
92424,tanushrees,0.000027726687254
92422,tanuja,0.000027726687254
92420,tantric,0.000027726687254
92418,tanto,0.000027726687254
92416,tantalizingly,0.000027726687254
92413,tantalisingly,0.000027726687254
92411,tansy,0.000027726687254
92410,tanskinned,0.000027726687254
92406,tannhauser,0.000027726687254
92405,tannerbob,0.000027726687254
92403,tannen,0.000027726687254
92402,tanna,0.000027726687254
92398,tankentai,0.000027726687254
92395,tangotango,0.000027726687254
92432,tapdancers,0.000027726687254
92394,tangostyle,0.000027726687254
92433,tapdances,0.000027726687254
92438,tapeheads,0.000027726687254
92460,tarantinism,0.000027726687254
92459,taranitar,0.000027726687254
92455,taqueria,0.000027726687254
92452,taplike,0.000027726687254
92451,tapits,0.000027726687254
92450,tapioca,0.000027726687254
92449,tapeworthybr,0.000027726687254
92448,tapeworm,0.000027726687254
92446,tapesso,0.000027726687254
92445,tapeslide,0.000027726687254
92443,taperecorder,0.000027726687254
92442,taper,0.000027726687254
92441,tapeover,0.000027726687254
92440,tapeof,0.000027726687254
92439,tapehouseelectric,0.000027726687254
92434,tapdancingbr,0.000027726687254
92392,tanglefoot,0.000027726687254
92389,tangibly,0.000027726687254
92387,tangerine,0.000027726687254
92344,tamemould,0.000027726687254
92343,tamely,0.000027726687254
92340,tambr,0.000027726687254
92339,tambourine,0.000027726687254
92337,tamblyns,0.000027726687254
92333,tambe,0.000027726687254
92330,tamakwa,0.000027726687254
92328,tamahoris,0.000027726687254
92326,taly,0.000027726687254
92325,talus,0.000027726687254
92324,talsania,0.000027726687254
92322,talosian,0.000027726687254
92319,talon,0.000027726687254
92318,talmudic,0.000027726687254
92317,talmud,0.000027726687254
92347,tames,0.000027726687254
92351,tamilyn,0.000027726687254
92352,tamiroff,0.000027726687254
92354,tamizh,0.000027726687254
92386,tangere,0.000027726687254
92383,tangential,0.000027726687254
92381,tanga,0.000027726687254
92379,tane,0.000027726687254
92377,tandon,0.000027726687254
92375,tanda,0.000027726687254
92374,tanbr,0.000027726687254
92315,talmadges,0.000027726687254
92372,tanak,0.000027726687254
92368,tamura,0.000027726687254
92367,tamsin,0.000027726687254
92363,tamped,0.000027726687254
92362,tampax,0.000027726687254
92360,tamp,0.000027726687254
92357,tammuz,0.000027726687254
92356,tammiplayed,0.000027726687254
92371,tanaaz,0.000027726687254
92201,takingthe,0.000027726687254
92200,takingly,0.000027726687254
92199,takingitselftooseriously,0.000027726687254
92028,tablemanners,0.000027726687254
92027,tablejust,0.000027726687254
92023,tablearound,0.000027726687254
92022,tableand,0.000027726687254
92020,tabby,0.000027726687254
92019,tabatabai,0.000027726687254
92017,tabac,0.000027726687254
92015,taayla,0.000027726687254
92014,taandav,0.000027726687254
92012,t4,0.000027726687254
92011,t33,0.000027726687254
92009,t101,0.000027726687254
92008,szwarcs,0.000027726687254
92003,szifrns,0.000027726687254
92002,szifrn,0.000027726687254
92029,tablescapes,0.000027726687254
92001,szalinsky,0.000027726687254
92030,tablesohsocleverlyturned,0.000027726687254
92033,tabletlike,0.000027726687254
92058,tackiest,0.000027726687254
92052,tacitly,0.000027726687254
92049,tachigui,0.000027726687254
92048,taccone,0.000027726687254
92047,tacanco,0.000027726687254
92046,tac,0.000027726687254
92045,tabubr,0.000027726687254
92043,tabr,0.000027726687254
92042,tabori,0.000027726687254
92041,taboobreaking,0.000027726687254
92040,taboobr,0.000027726687254
92038,tabloidlike,0.000027726687254
92037,tabloidesque,0.000027726687254
92035,tableware,0.000027726687254
92034,tabletop,0.000027726687254
92032,tablet,0.000027726687254
92000,szalinski,0.000027726687254
91998,sz,0.000027726687254
91997,syvsoverskens,0.000027726687254
91957,syntactical,0.000027726687254
91956,synovial,0.000027726687254
91955,synopsizing,0.000027726687254
91954,synopsize,0.000027726687254
91953,synopsisemoticonsadbr,0.000027726687254
91950,synonymsbr,0.000027726687254
91947,synonomus,0.000027726687254
91946,synonomous,0.000027726687254
91945,synonamess,0.000027726687254
91942,syndromelet,0.000027726687254
91941,syndromeher,0.000027726687254
91936,syncsound,0.000027726687254
91935,syncrhronized,0.000027726687254
91934,syncretism,0.000027726687254
91931,synchronizes,0.000027726687254
91958,syntax,0.000027726687254
91960,synthedup,0.000027726687254
91967,synthetically,0.000027726687254
91968,synthpop,0.000027726687254
91996,syvlie,0.000027726687254
91995,syudov,0.000027726687254
91994,systemwhich,0.000027726687254
91992,systemlowest,0.000027726687254
91991,systemjanuary,0.000027726687254
91990,systemit,0.000027726687254
91989,systemi,0.000027726687254
92059,tackily,0.000027726687254
91984,sysnuk3r,0.000027726687254
91979,syrinx,0.000027726687254
91978,syringebr,0.000027726687254
91976,syrianna,0.000027726687254
91975,syrianles,0.000027726687254
91974,syrianabr,0.000027726687254
91971,sypnopsis,0.000027726687254
91970,syphilis,0.000027726687254
91980,syrkin,0.000027726687254
92062,tacklebr,0.000027726687254
92064,tackybr,0.000027726687254
92065,tackylike,0.000027726687254
92161,takashima,0.000027726687254
92159,takarada,0.000027726687254
92158,takaishvilidodo,0.000027726687254
92157,takai,0.000027726687254
92156,takahisa,0.000027726687254
92155,takahatas,0.000027726687254
92154,takahata,0.000027726687254
92150,tajs,0.000027726687254
92149,tajmahal,0.000027726687254
92148,tajiri,0.000027726687254
92147,taji,0.000027726687254
92145,taiyou,0.000027726687254
92142,tait,0.000027726687254
92141,taira,0.000027726687254
92140,taipei,0.000027726687254
92163,takaya,0.000027726687254
92165,takeaway,0.000027726687254
92167,takecharge,0.000027726687254
92169,takechis,0.000027726687254
92198,takingforever,0.000027726687254
92195,takias,0.000027726687254
92193,takesthis,0.000027726687254
92188,takeout,0.000027726687254
92187,takeoffsbr,0.000027726687254
92185,takenthe,0.000027726687254
92184,takenout,0.000027726687254
92138,tainos,0.000027726687254
92182,takennamely,0.000027726687254
92180,takenbut,0.000027726687254
92178,takenand,0.000027726687254
92176,takemitsu,0.000027726687254
92175,takekobr,0.000027726687254
92174,takeko,0.000027726687254
92172,takegive,0.000027726687254
92170,takedown,0.000027726687254
92181,takenmuch,0.000027726687254
91927,synchronism,0.000027726687254
92137,taing,0.000027726687254
92131,tailon,0.000027726687254
92099,tagalong,0.000027726687254
92096,taftellender,0.000027726687254
92092,taekwon,0.000027726687254
92090,taduz,0.000027726687254
92089,tadpolemarie,0.000027726687254
92087,tadger,0.000027726687254
92086,tadeu,0.000027726687254
92081,tactlessness,0.000027726687254
92080,tactlessly,0.000027726687254
92079,tactless,0.000027726687254
92078,tactile,0.000027726687254
92077,tacticsshortcutshave,0.000027726687254
92073,tactfullyi,0.000027726687254
92069,tacones,0.000027726687254
92066,tackyntrashy,0.000027726687254
92100,tagawa,0.000027726687254
92101,tagawabr,0.000027726687254
92102,tagawas,0.000027726687254
92103,tagbr,0.000027726687254
92130,tailfin,0.000027726687254
92129,tailerbr,0.000027726687254
92127,tailand,0.000027726687254
92123,tahous,0.000027726687254
92119,taha,0.000027726687254
92118,taguchi,0.000027726687254
92117,tagthis,0.000027726687254
92134,tailorthat,0.000027726687254
92116,tagteam,0.000027726687254
92113,tagliner,0.000027726687254
92110,taglialuccis,0.000027726687254
92109,tagges,0.000027726687254
92108,taggert,0.000027726687254
92107,taggedon,0.000027726687254
92106,tagge,0.000027726687254
92104,tage,0.000027726687254
92115,tagore,0.000027726687254
97623,ullrich,0.000027726687254
97624,ullswater,0.000027726687254
97626,ulmerwho,0.000027726687254
103503,wilsey,0.000027726687254
103502,wilpower,0.000027726687254
103501,wilosn,0.000027726687254
103500,wilona,0.000027726687254
103499,wilnona,0.000027726687254
103498,wilmington,0.000027726687254
103495,willynilly,0.000027726687254
103493,willshould,0.000027726687254
103492,willsbr,0.000027726687254
103491,willpowerbr,0.000027726687254
103488,willowbrook,0.000027726687254
103487,willowbr,0.000027726687254
103484,willothewisp,0.000027726687254
103483,willonabr,0.000027726687254
103481,willock,0.000027726687254
103505,wilsonare,0.000027726687254
103480,willmissit,0.000027726687254
103506,wilsonhugh,0.000027726687254
103508,wilsonnext,0.000027726687254
103538,windbag,0.000027726687254
103535,wincklers,0.000027726687254
103534,wincibly,0.000027726687254
103529,winamp,0.000027726687254
103528,winable,0.000027726687254
103526,wimseyalbert,0.000027726687254
103525,wims,0.000027726687254
103523,wimpole,0.000027726687254
103522,wimpish,0.000027726687254
103521,wimping,0.000027726687254
103519,wimped,0.000027726687254
103518,wimpbr,0.000027726687254
103517,wimpa,0.000027726687254
103514,wimmen,0.000027726687254
103511,wiltshire,0.000027726687254
103507,wilsonjones,0.000027726687254
103479,willmisshim,0.000027726687254
103478,willlike,0.000027726687254
103477,willit,0.000027726687254
103439,willdriven,0.000027726687254
103437,willdo,0.000027726687254
103436,willcock,0.000027726687254
103434,willardbr,0.000027726687254
103432,willam,0.000027726687254
103427,wilkinsonover,0.000027726687254
103420,wiliams,0.000027726687254
103419,wiliam,0.000027726687254
103415,wilful,0.000027726687254
103409,wildwest,0.000027726687254
103408,wildstyle,0.000027726687254
103407,wildsmith,0.000027726687254
103405,wildnwacky,0.000027726687254
103402,wildmons,0.000027726687254
103401,wildman,0.000027726687254
103441,willens,0.000027726687254
103442,willes,0.000027726687254
103444,willfilmed,0.000027726687254
103447,willfulness,0.000027726687254
103476,willisbr,0.000027726687254
103473,willinglyjane,0.000027726687254
103472,willinglyforgotten,0.000027726687254
103471,willinglybr,0.000027726687254
103469,willingham,0.000027726687254
103467,willims,0.000027726687254
103464,willians,0.000027726687254
103539,windbesides,0.000027726687254
103462,williamsscraggy,0.000027726687254
103460,williamsonbr,0.000027726687254
103458,williamsmatt,0.000027726687254
103457,williamsjack,0.000027726687254
103456,williamsher,0.000027726687254
103453,williamsarthur,0.000027726687254
103451,williamas,0.000027726687254
103448,willhiring,0.000027726687254
103461,williamsons,0.000027726687254
103400,wildlysexual,0.000027726687254
103540,windblown,0.000027726687254
103543,winddown,0.000027726687254
103625,winningsbr,0.000027726687254
103621,winningbr,0.000027726687254
103616,winnerall,0.000027726687254
103614,winkwink,0.000027726687254
103613,winklers,0.000027726687254
103611,winkleman,0.000027726687254
103610,winkle,0.000027726687254
103609,winkelmanlittle,0.000027726687254
103607,winkel,0.000027726687254
103606,winkedoutbr,0.000027726687254
103605,winkandnod,0.000027726687254
103603,winiger,0.000027726687254
103602,winifred,0.000027726687254
103601,winier,0.000027726687254
103600,wini,0.000027726687254
103628,winokur,0.000027726687254
103599,wingtip,0.000027726687254
103630,winor,0.000027726687254
103641,winstonsalem,0.000027726687254
103665,wiredrawn,0.000027726687254
103664,wirebr,0.000027726687254
103662,wips,0.000027726687254
103661,wipplemans,0.000027726687254
103660,wippleman,0.000027726687254
103658,wipedbr,0.000027726687254
103656,wip,0.000027726687254
103654,winwhat,0.000027726687254
103652,wintery,0.000027726687254
103651,winterwonder,0.000027726687254
103650,winterson,0.000027726687254
103649,wintersbut,0.000027726687254
103647,winterly,0.000027726687254
103646,winterich,0.000027726687254
103643,winterbolts,0.000027726687254
103632,winselt,0.000027726687254
103597,wingnut,0.000027726687254
103596,winglies,0.000027726687254
103595,wingin,0.000027726687254
103564,windowthe,0.000027726687254
103563,windowthat,0.000027726687254
103562,windowsbut,0.000027726687254
103561,windowsannoying,0.000027726687254
103560,windowsad,0.000027726687254
103558,windowle,0.000027726687254
103557,windowdressing,0.000027726687254
103554,windom,0.000027726687254
103553,windmillpowered,0.000027726687254
103550,windlass,0.000027726687254
103549,windingly,0.000027726687254
103548,windgassen,0.000027726687254
103547,windfall,0.000027726687254
103545,winder,0.000027726687254
