,text,result
7783,mindset,0.000031896756751
8166,nght,0.000031896756751
7780,mimosa,0.000031896756751
7776,milestone,0.000031896756751
7775,milesthe,0.000031896756751
7773,milesstatus,0.000031896756751
8175,nickel,0.000031896756751
8178,nigeria,0.000031896756751
7862,mo,0.000031896756751
7863,moar,0.000031896756751
8130,neverflyunited,0.000031896756751
8053,narita,0.000031896756751
7974,multibillion,0.000031896756751
7973,multi,0.000031896756751
8054,narrow,0.000031896756751
7971,mug,0.000031896756751
8055,narrower,0.000031896756751
7969,muchas,0.000031896756751
7966,mty,0.000031896756751
7965,mtn,0.000031896756751
7963,mtgs,0.000031896756751
7960,msydca,0.000031896756751
7957,msnbc,0.000031896756751
8062,nashvilleshould,0.000031896756751
8065,nation,0.000031896756751
7954,mrobinson,0.000031896756751
7953,mrn,0.000031896756751
8067,nationalize,0.000031896756751
8068,nationwide,0.000031896756751
8069,natl,0.000031896756751
7976,multimedia,0.000031896756751
7948,mphx,0.000031896756751
7977,multimillion,0.000031896756751
7980,multipledooropeningandclosing,0.000031896756751
8013,mytimeismoney,0.000031896756751
8012,mystery,0.000031896756751
8011,mysteriously,0.000031896756751
8010,mysterious,0.000031896756751
8009,myselfothers,0.000031896756751
8032,n8325d,0.000031896756751
8004,mybday,0.000031896756751
8036,nada,0.000031896756751
7999,mwa,0.000031896756751
8037,nade,0.000031896756751
7997,mvmt,0.000031896756751
8038,naders,0.000031896756751
7995,muzak,0.000031896756751
7991,musical,0.000031896756751
8042,nakedmeetings,0.000031896756751
8047,nanosmattering,0.000031896756751
7985,mundane,0.000031896756751
7984,mumble,0.000031896756751
7982,multix,0.000031896756751
7978,multinational,0.000031896756751
8073,naval,0.000031896756751
7945,mp,0.000031896756751
7943,moveup,0.000031896756751
7898,montana,0.000031896756751
7897,monsoon,0.000031896756751
7896,monopoly,0.000031896756751
7892,monika,0.000031896756751
7891,monica,0.000031896756751
7890,monfr,0.000031896756751
7889,moneywhy,0.000031896756751
7888,moneynotspentonunited,0.000031896756751
8112,neptunewaivethefee,0.000031896756751
7885,monetary,0.000031896756751
8115,nerve,0.000031896756751
7880,momentand,0.000031896756751
7876,mojave,0.000031896756751
7872,moderate,0.000031896756751
8122,neurosurgery,0.000031896756751
8123,nev,0.000031896756751
8128,neverfails,0.000031896756751
8129,neverflyaaagain,0.000031896756751
7865,mobil,0.000031896756751
8106,negroni,0.000031896756751
7901,montereyregionalairport,0.000031896756751
8104,negligent,0.000031896756751
8101,negatively,0.000031896756751
8080,nbd,0.000031896756751
7933,motherinlaw,0.000031896756751
7930,mot,0.000031896756751
7928,mostbut,0.000031896756751
8082,nbr1,0.000031896756751
7926,mosiacfail,0.000031896756751
8085,ne,0.000031896756751
7921,mortify,0.000031896756751
8092,need2know,0.000031896756751
7732,miamii,0.000031896756751
7919,morninghow,0.000031896756751
8094,neededwhy,0.000031896756751
8095,needlessly,0.000031896756751
7914,mor,0.000031896756751
8096,needtobehonest,0.000031896756751
8097,needtocatchmynextflight,0.000031896756751
7911,mooks,0.000031896756751
8098,needtogethome,0.000031896756751
7906,montrose,0.000031896756751
7905,montreal,0.000031896756751
7918,morning1814,0.000031896756751
6760,ismybag,0.000031896756751
7730,mialga,0.000031896756751
7728,miacur,0.000031896756751
7540,manufacture,0.000031896756751
7539,manuel,0.000031896756751
8321,nothing1,0.000031896756751
7536,manilla,0.000031896756751
7535,manifest,0.000031896756751
7533,mandatory,0.000031896756751
7532,manchesterbwi,0.000031896756751
7529,manana,0.000031896756751
8322,nothingand,0.000031896756751
8323,nothinghoping,0.000031896756751
8324,nothini,0.000031896756751
8329,notion,0.000031896756751
8330,notmadeofmoney,0.000031896756751
7520,malik,0.000031896756751
8332,notnice,0.000031896756751
8333,notokay,0.000031896756751
7517,malcome,0.000031896756751
8334,notourfaultyoudontuseyourgatesright,0.000031896756751
8335,notreceive,0.000031896756751
8318,nothelpful,0.000031896756751
8337,notsatisfied,0.000031896756751
7546,marcos,0.000031896756751
8314,notfriendly,0.000031896756751
7578,massage,0.000031896756751
8295,nose,0.000031896756751
7575,mask,0.000031896756751
7574,mash,0.000031896756751
7573,maryjo,0.000031896756751
7571,marty,0.000031896756751
8296,nosecuritylines,0.000031896756751
8297,nosedive,0.000031896756751
7568,marshall,0.000031896756751
8299,noshadetothedmv,0.000031896756751
8300,noshow,0.000031896756751
7563,marriott,0.000031896756751
8302,nosupport,0.000031896756751
8304,notafanofyourmerger,0.000031896756751
8305,notahappycustomer,0.000031896756751
8306,notanymore,0.000031896756751
8307,notbabysitters,0.000031896756751
8312,notevenjv,0.000031896756751
8313,notfair,0.000031896756751
7547,marcus,0.000031896756751
8294,norway,0.000031896756751
7511,makessense,0.000031896756751
7509,makeovertimecustomerserviceplease,0.000031896756751
8359,nthin,0.000031896756751
8361,nullified,0.000031896756751
7460,luvisbetter,0.000031896756751
8364,numbered,0.000031896756751
8365,numberphone,0.000031896756751
8366,numberthe,0.000031896756751
7451,lunchtime,0.000031896756751
7448,luggagethen,0.000031896756751
7447,luggagegate,0.000031896756751
7446,luggagecancelled,0.000031896756751
7444,lug,0.000031896756751
8380,nycbos,0.000031896756751
8381,nycbuenos,0.000031896756751
7435,ltr,0.000031896756751
8387,nyfw,0.000031896756751
8388,nyt,0.000031896756751
7429,lowstandards,0.000031896756751
7428,loweredexpectations,0.000031896756751
7427,lowercase,0.000031896756751
8355,nozzle,0.000031896756751
7510,maker,0.000031896756751
7470,lve,0.000031896756751
8351,nowmightmismybrosgraduation,0.000031896756751
8339,nottrue,0.000031896756751
7507,makechange,0.000031896756751
8340,notwheelsup,0.000031896756751
7505,majority,0.000031896756751
7503,mait,0.000031896756751
7502,maintenece,0.000031896756751
7498,mainline,0.000031896756751
7495,maimi,0.000031896756751
7494,mailbox,0.000031896756751
8346,now3,0.000031896756751
7490,magical,0.000031896756751
8347,nowarmclothes,0.000031896756751
7487,mag,0.000031896756751
7486,maf,0.000031896756751
8348,nowfrustrated,0.000031896756751
8350,nowhereland,0.000031896756751
7482,madhouse,0.000031896756751
7481,madden,0.000031896756751
7477,maarten,0.000031896756751
8352,noworse,0.000031896756751
7580,massivefail,0.000031896756751
7581,master,0.000031896756751
8293,norush,0.000031896756751
7693,mental,0.000031896756751
7692,ment,0.000031896756751
7691,menow,0.000031896756751
8223,nodrinks,0.000031896756751
7687,memorize,0.000031896756751
8224,noenertainmenton6hourflights,0.000031896756751
8226,noexcusesaccepted,0.000031896756751
8229,nofood,0.000031896756751
8231,nofunatall,0.000031896756751
8232,nogate,0.000031896756751
7675,mel,0.000031896756751
8233,nogearnotraining,0.000031896756751
7673,meit,0.000031896756751
8234,nogood,0.000031896756751
7671,mega,0.000031896756751
8235,nohelp,0.000031896756751
7669,meetingsinterviews,0.000031896756751
7668,meetingoutraged,0.000031896756751
7667,meeting7,0.000031896756751
7694,mentality,0.000031896756751
8236,nohelponboard,0.000031896756751
8220,nocompensation,0.000031896756751
8218,nocoatcloset,0.000031896756751
8205,noaccountability,0.000031896756751
7725,mhtt,0.000031896756751
8207,noair,0.000031896756751
8208,noanswer,0.000031896756751
7720,mgmt,0.000031896756751
7719,mga,0.000031896756751
7718,mfps,0.000031896756751
8209,noapology,0.000031896756751
7715,mewhat,0.000031896756751
8210,nobackup,0.000031896756751
7712,methey,0.000031896756751
7711,methe,0.000031896756751
7710,metars,0.000031896756751
8211,nobaggagefees,0.000031896756751
7707,messcng,0.000031896756751
8216,nochill,0.000031896756751
7704,meseems,0.000031896756751
8217,noclothesnoinfo,0.000031896756751
7702,mergerdisaster,0.000031896756751
8219,nocommunication,0.000031896756751
8237,nohotel,0.000031896756751
8238,noise,0.000031896756751
7659,mediocre,0.000031896756751
7622,mdbeei,0.000031896756751
8267,nonvegan,0.000031896756751
7617,mcojfk,0.000031896756751
8270,noodle,0.000031896756751
7615,mcodca,0.000031896756751
7612,mcmullen,0.000031896756751
7611,mclarrensp,0.000031896756751
7609,mcidfw,0.000031896756751
8274,nooooo,0.000031896756751
7603,mccaren,0.000031896756751
8276,noooooooooooooooooooooope,0.000031896756751
7601,mbr,0.000031896756751
7600,mbj,0.000031896756751
8277,nooption,0.000031896756751
8281,norahm,0.000031896756751
8282,noreimbursement,0.000031896756751
7596,maybemange,0.000031896756751
8283,noreplycom,0.000031896756751
7592,maximization,0.000031896756751
8266,nonupgrade,0.000031896756751
8264,nonservice,0.000031896756751
7628,mdwmem,0.000031896756751
7629,mdwsan,0.000031896756751
7658,medication,0.000031896756751
7656,medicalissue,0.000031896756751
8241,nolo,0.000031896756751
8243,noloveforsurfers,0.000031896756751
8244,noluv,0.000031896756751
7651,mechanicalissue,0.000031896756751
8246,nomoaa,0.000031896756751
8248,nomorecheckedbags,0.000031896756751
8249,nomorevirgin,0.000031896756751
7729,miaewr,0.000031896756751
7646,meat,0.000031896756751
7643,measly,0.000031896756751
7642,measles,0.000031896756751
8253,nonempty,0.000031896756751
8254,nonenglish,0.000031896756751
8256,nonetheless,0.000031896756751
8257,nonewplanes,0.000031896756751
7632,me2sit,0.000031896756751
7631,me2make,0.000031896756751
8259,nonperformance,0.000031896756751
8251,nondelayed,0.000031896756751
5420,flightu,0.000031896756751
6757,isitthegarykellyway,0.000031896756751
6753,ishouldhavedriven,0.000031896756751
5858,gong,0.000031896756751
5857,gonenow,0.000031896756751
5855,golfbags,0.000031896756751
5853,goldsspousaldiscriminationangry,0.000031896756751
5852,goldsapphire,0.000031896756751
5851,goldentickets,0.000031896756751
5850,golden,0.000031896756751
9417,ralph,0.000031896756751
5845,going2,0.000031896756751
5843,gohelp,0.000031896756751
5840,gofundme,0.000031896756751
5839,godelta,0.000031896756751
5838,goddamn,0.000031896756751
5836,gobankrupt,0.000031896756751
5833,gnvfsd,0.000031896756751
5832,gnv,0.000031896756751
5831,gnight,0.000031896756751
5829,gmas,0.000031896756751
9424,randomactsofcorporategreed,0.000031896756751
9406,raft,0.000031896756751
9426,rang,0.000031896756751
9404,radish,0.000031896756751
9399,racist,0.000031896756751
5915,grasshopper,0.000031896756751
9357,pvr,0.000031896756751
9362,q4vnmb,0.000031896756751
9364,qd,0.000031896756751
9365,qqbmug,0.000031896756751
9366,qro,0.000031896756751
9368,quadruple,0.000031896756751
5901,gramp,0.000031896756751
9373,quantas,0.000031896756751
5889,govt,0.000031896756751
5885,gottogetbetter,0.000031896756751
9386,quietly,0.000031896756751
9388,quirkiness,0.000031896756751
5877,gooutofbusiness,0.000031896756751
9389,quirky,0.000031896756751
9393,quotation,0.000031896756751
5870,goodluckamericanair,0.000031896756751
5868,goodgriefpeople,0.000031896756751
9398,rachelle,0.000031896756751
5864,goodday,0.000031896756751
5916,grassy,0.000031896756751
5822,globalfc,0.000031896756751
9430,rantyou,0.000031896756751
5777,getmorehands,0.000031896756751
5776,getmeouttahere,0.000031896756751
5775,getmeoffthisplane,0.000031896756751
5774,getmeoffthisbird,0.000031896756751
5773,getmeoffrhisfuckinplane,0.000031896756751
5772,getmehome,0.000031896756751
5771,getmartyhome,0.000031896756751
9456,reachingnewlows,0.000031896756751
5769,getconnected,0.000031896756751
5767,get2,0.000031896756751
9460,reactive,0.000031896756751
5762,german,0.000031896756751
5761,germ,0.000031896756751
5760,geraldine,0.000031896756751
5759,geraghty,0.000031896756751
9462,readded,0.000031896756751
5756,geography,0.000031896756751
5755,genuinely,0.000031896756751
5754,genuine,0.000031896756751
5778,getphilz,0.000031896756751
5820,glitchy,0.000031896756751
9455,reachable,0.000031896756751
5782,gettingoffplane,0.000031896756751
9431,rap,0.000031896756751
9433,rapidly,0.000031896756751
9434,rapidrewards,0.000031896756751
5808,gjt,0.000031896756751
9438,ratchet,0.000031896756751
5802,gist,0.000031896756751
5801,gis2015,0.000031896756751
9444,ravioli,0.000031896756751
9446,razor,0.000031896756751
5797,gin,0.000031896756751
9447,rcd,0.000031896756751
5795,gill,0.000031896756751
5793,gig,0.000031896756751
5791,gif,0.000031896756751
5789,ghettofab,0.000031896756751
9451,rdureimburse,0.000031896756751
5785,getyourlife,0.000031896756751
5784,getyouracttogether,0.000031896756751
5783,gettingthirsty,0.000031896756751
5781,gettingimpatient,0.000031896756751
5749,genious,0.000031896756751
9352,pushy,0.000031896756751
9349,purse,0.000031896756751
6031,handicap,0.000031896756751
6030,handedly,0.000031896756751
6029,handbag,0.000031896756751
6025,hall,0.000031896756751
6023,halfthought,0.000031896756751
9295,proportion,0.000031896756751
6018,hahnot,0.000031896756751
9297,proposition,0.000031896756751
6016,hahahahaha,0.000031896756751
6015,hahahaha,0.000031896756751
6014,hahahah,0.000031896756751
6010,hah,0.000031896756751
6008,habitually,0.000031896756751
9301,protest,0.000031896756751
6005,h8,0.000031896756751
6003,gvn,0.000031896756751
6002,guyyyys,0.000031896756751
6001,guyssee,0.000031896756751
9307,providenciales,0.000031896756751
6032,handicapped,0.000031896756751
9310,pseudovoucher,0.000031896756751
9282,promos,0.000031896756751
9273,prohibits,0.000031896756751
9245,problemi,0.000031896756751
6080,hatch,0.000031896756751
6078,hasty,0.000031896756751
6076,hasshe,0.000031896756751
9247,problemsbtwthe,0.000031896756751
9249,probls,0.000031896756751
6070,hardtodo,0.000031896756751
6068,hardest,0.000031896756751
6066,hardearned,0.000031896756751
6065,hardcase,0.000031896756751
6062,harass,0.000031896756751
9258,prof,0.000031896756751
9267,profitable,0.000031896756751
9268,profitbeforepeople,0.000031896756751
9270,programhorrible,0.000031896756751
6047,happenedwhat,0.000031896756751
6046,happend,0.000031896756751
9271,programmer,0.000031896756751
6043,haning,0.000031896756751
9275,prolly,0.000031896756751
9351,pushback,0.000031896756751
5994,guru,0.000031896756751
9311,psgrs,0.000031896756751
5954,groupa,0.000031896756751
9329,puj,0.000031896756751
9331,pulldown,0.000031896756751
9332,pullin,0.000031896756751
5948,grossthe,0.000031896756751
5947,grossedout,0.000031896756751
5945,groan,0.000031896756751
5944,grnd,0.000031896756751
5943,grk13575m,0.000031896756751
5941,grind,0.000031896756751
5939,grief,0.000031896756751
5938,greyed,0.000031896756751
9337,punish,0.000031896756751
9338,punishedforflying,0.000031896756751
9341,pura,0.000031896756751
5929,greeeaat,0.000031896756751
5927,greed,0.000031896756751
5924,greatjob,0.000031896756751
9347,purifier,0.000031896756751
5956,grown,0.000031896756751
5991,gum,0.000031896756751
9327,publish,0.000031896756751
5961,grrrrrrrr,0.000031896756751
9312,psngrs,0.000031896756751
5987,guilty,0.000031896756751
9314,pssgrs,0.000031896756751
9315,pssngrs,0.000031896756751
5981,guesstimate,0.000031896756751
5980,guessflight,0.000031896756751
9317,psych,0.000031896756751
5978,guc,0.000031896756751
5977,guatemala,0.000031896756751
9318,psychological,0.000031896756751
9320,ptfo,0.000031896756751
9323,pu,0.000031896756751
5971,gtsvyb,0.000031896756751
5970,gth239,0.000031896756751
5966,gsa,0.000031896756751
5965,grumpykim,0.000031896756751
5964,grumpy,0.000031896756751
5963,gru,0.000031896756751
5962,grt,0.000031896756751
5959,grrrr,0.000031896756751
5748,geneva,0.000031896756751
9464,readily,0.000031896756751
5745,generally,0.000031896756751
9598,reiterate,0.000031896756751
5540,formality,0.000031896756751
3096,bufclt,0.000031896756751
5532,forgets,0.000031896756751
5529,foreverrrrrr,0.000031896756751
9605,relay,0.000031896756751
5527,foreveranyone,0.000031896756751
5525,foresight,0.000031896756751
5521,forcedovernight,0.000031896756751
9609,reliability,0.000031896756751
5519,for40,0.000031896756751
5518,for4,0.000031896756751
5516,footrest,0.000031896756751
9611,reliablefriendly,0.000031896756751
5513,foolthats,0.000031896756751
9614,reload,0.000031896756751
5510,foodso,0.000031896756751
5509,foodnothing,0.000031896756751
9615,reluctant,0.000031896756751
5544,formsmaddening,0.000031896756751
5507,foodallergy,0.000031896756751
9596,reinvest,0.000031896756751
5550,foru,0.000031896756751
9567,refreshment,0.000031896756751
9568,refsd,0.000031896756751
9572,refunddm,0.000031896756751
5580,freakin,0.000031896756751
9573,refundplease,0.000031896756751
9575,refurbish,0.000031896756751
5576,fransico,0.000031896756751
9580,regina,0.000031896756751
5567,frame,0.000031896756751
5565,fraction,0.000031896756751
5564,fracat,0.000031896756751
5562,fr152015,0.000031896756751
9589,rehman,0.000031896756751
9590,reign,0.000031896756751
5556,fourhour,0.000031896756751
9593,reinforcement,0.000031896756751
5553,foster,0.000031896756751
9595,reinterview,0.000031896756751
5551,forum,0.000031896756751
5549,forty,0.000031896756751
5586,free5,0.000031896756751
5506,foodallergies,0.000031896756751
9620,remark,0.000031896756751
5453,flu,0.000031896756751
9661,reproach,0.000031896756751
5451,fltnext,0.000031896756751
5450,flt803,0.000031896756751
9664,repurchase,0.000031896756751
5447,flt348,0.000031896756751
5446,flt2417,0.000031896756751
5445,flt1999,0.000031896756751
5444,flt1727,0.000031896756751
5443,flt1533,0.000031896756751
5442,flt1088,0.000031896756751
5439,flowerssmfh,0.000031896756751
9666,reqing,0.000031896756751
9667,reqs,0.000031896756751
9672,reread,0.000031896756751
5429,flipside,0.000031896756751
5426,fligths,0.000031896756751
5425,fligth,0.000031896756751
5423,flightwouldve,0.000031896756751
5454,fluctuate,0.000031896756751
9617,rem,0.000031896756751
5455,fluid,0.000031896756751
5457,flutter,0.000031896756751
9623,remembers,0.000031896756751
5490,fnd,0.000031896756751
5489,fml,0.000031896756751
5486,flywhonotblue,0.000031896756751
5484,flyus,0.000031896756751
5481,flythefriendlyskies,0.000031896756751
9639,repaid,0.000031896756751
5475,flyjetblue,0.000031896756751
5473,flyingwithus,0.000031896756751
9642,repartee,0.000031896756751
9644,repeatably,0.000031896756751
5470,flyingflighttravel,0.000031896756751
5469,flyingainteasy,0.000031896756751
9646,repexper,0.000031896756751
9649,replicate,0.000031896756751
5464,flydeltanexttime,0.000031896756751
9652,replyour,0.000031896756751
9656,reposting,0.000031896756751
5459,fly130,0.000031896756751
9658,reprehensible,0.000031896756751
9566,refreshes,0.000031896756751
5588,freeconcert,0.000031896756751
5589,freedrinkcoupons,0.000031896756751
5704,g8,0.000031896756751
5703,g6455c,0.000031896756751
5702,fyvrfn,0.000031896756751
5699,fwwe7f,0.000031896756751
5697,fwhei6,0.000031896756751
5696,fwd,0.000031896756751
5695,fwa,0.000031896756751
5693,fusturated,0.000031896756751
9498,rec,0.000031896756751
5689,furnish,0.000031896756751
5685,funited,0.000031896756751
9506,recharge,0.000031896756751
5681,functionally,0.000031896756751
5679,functional,0.000031896756751
9508,rechecked,0.000031896756751
9509,recheduled,0.000031896756751
9511,reciprocate,0.000031896756751
9512,reckless,0.000031896756751
5673,fullprice,0.000031896756751
9494,rebookplease,0.000031896756751
5672,fullfare,0.000031896756751
5707,gabriela,0.000031896756751
9490,reboarding,0.000031896756751
9469,realise,0.000031896756751
5741,geez,0.000031896756751
5739,geeeeezzzzz,0.000031896756751
9471,realistically,0.000031896756751
5736,gd,0.000031896756751
5732,gatestill,0.000031896756751
5731,gateagain,0.000031896756751
9475,reallythey,0.000031896756751
9476,reallyyou,0.000031896756751
5723,garage,0.000031896756751
9483,reasonably,0.000031896756751
9484,reassess,0.000031896756751
9486,reativation,0.000031896756751
5716,galaxy,0.000031896756751
9487,rebecca,0.000031896756751
5714,gal,0.000031896756751
9488,reboard,0.000031896756751
9489,reboarded,0.000031896756751
5710,gah,0.000031896756751
9493,rebookedarrived,0.000031896756751
5671,fullfa,0.000031896756751
5670,fulleven,0.000031896756751
5669,fulldo,0.000031896756751
5635,frozentoilet,0.000031896756751
5633,frowny,0.000031896756751
9537,redeempoints,0.000031896756751
9539,redesign,0.000031896756751
9543,redirects,0.000031896756751
5624,fromthefrontseat,0.000031896756751
9544,redo,0.000031896756751
9547,reduction,0.000031896756751
5617,frighten,0.000031896756751
9548,redwineisbetter,0.000031896756751
9551,reevaluate,0.000031896756751
9554,ref8441639,0.000031896756751
5606,fricken,0.000031896756751
9558,refers,0.000031896756751
5600,frequentflyers,0.000031896756751
9560,reflection,0.000031896756751
9562,reform,0.000031896756751
5591,freejust,0.000031896756751
5590,freeflight,0.000031896756751
5636,frozenwater,0.000031896756751
5637,fruit,0.000031896756751
9532,recycle,0.000031896756751
5640,frustratingly,0.000031896756751
9513,reclaim,0.000031896756751
5667,fulfill,0.000031896756751
5666,fulfil,0.000031896756751
5665,fuking,0.000031896756751
5664,fuk,0.000031896756751
5663,fuellikely,0.000031896756751
5662,fuelcycle,0.000031896756751
9514,reclameaqui,0.000031896756751
5660,fudgin,0.000031896756751
6082,hateful,0.000031896756751
5659,fudgers,0.000031896756751
5657,fuckinlame,0.000031896756751
9523,recording,0.000031896756751
9524,recoup,0.000031896756751
9528,recruiter,0.000031896756751
5647,ftl,0.000031896756751
5646,ft1892,0.000031896756751
5644,fsz4yo,0.000031896756751
5642,fs4ve7,0.000031896756751
9531,recvd,0.000031896756751
5658,fuckoff,0.000031896756751
9244,problemhad,0.000031896756751
6087,havebeen,0.000031896756751
6089,havin,0.000031896756751
6544,incompetentrude,0.000031896756751
6543,incompetentmanagers,0.000031896756751
8976,planeno,0.000031896756751
6541,incompetency,0.000031896756751
6540,incompetenceunderstaffing,0.000031896756751
8977,planepisspoor,0.000031896756751
6537,income,0.000031896756751
8978,planesnot,0.000031896756751
8979,planeso,0.000031896756751
6534,incls,0.000031896756751
6533,inclemental,0.000031896756751
8980,planesplane,0.000031896756751
6529,incidental,0.000031896756751
8983,planewide,0.000031896756751
8984,plannedneverflyvirginforbusiness,0.000031896756751
8985,planner,0.000031896756751
6523,incase,0.000031896756751
6522,incapable,0.000031896756751
6520,inbrowser,0.000031896756751
6545,incomprehensible,0.000031896756751
6517,inbaggage,0.000031896756751
6546,inconceivable,0.000031896756751
8971,plane4,0.000031896756751
8949,pipe,0.000031896756751
6585,ineligible,0.000031896756751
8950,pir,0.000031896756751
6582,ineedcoffee,0.000031896756751
6581,ineedabeer,0.000031896756751
6580,inedible,0.000031896756751
6579,inebriate,0.000031896756751
8952,pissedvery,0.000031896756751
6576,induce,0.000031896756751
6574,indignation,0.000031896756751
6573,indidnt,0.000031896756751
8956,pitiad,0.000031896756751
8958,pittsburg,0.000031896756751
8961,pizza,0.000031896756751
8964,placedranked,0.000031896756751
6559,increment,0.000031896756751
8967,plainly,0.000031896756751
8969,planb,0.000031896756751
6552,inconveniently,0.000031896756751
8972,planebroken,0.000031896756751
6594,infinite,0.000031896756751
6516,inappropriately,0.000031896756751
6512,inaccuratemisleading,0.000031896756751
9015,pleasehurryup,0.000031896756751
6469,image,0.000031896756751
9017,pleasent,0.000031896756751
9020,plebe,0.000031896756751
6464,illogical,0.000031896756751
6463,illness,0.000031896756751
6462,illiterate,0.000031896756751
9023,pleeeeeeeease,0.000031896756751
6456,ijustwanttobeinboston,0.000031896756751
9026,pln,0.000031896756751
6453,ihatemergers,0.000031896756751
6452,iha,0.000031896756751
6448,igiveup,0.000031896756751
6446,iflyalot,0.000031896756751
9031,plse,0.000031896756751
6444,ife,0.000031896756751
9032,plt,0.000031896756751
9034,plumber,0.000031896756751
6441,idontwanttocallback,0.000031896756751
6472,imateacher,0.000031896756751
6513,inactivity,0.000031896756751
9012,pleasegod,0.000031896756751
6479,immensely,0.000031896756751
6510,inaccessibility,0.000031896756751
8992,platinummember,0.000031896756751
6507,in1st,0.000031896756751
6505,imtired,0.000031896756751
6504,improvetheprocess,0.000031896756751
6503,improves,0.000031896756751
8996,playa,0.000031896756751
6500,improper,0.000031896756751
9001,plead,0.000031896756751
6494,impossibly,0.000031896756751
9002,pleads,0.000031896756751
6492,importantflight,0.000031896756751
6490,impolite,0.000031896756751
6489,implement,0.000031896756751
6487,impersonal,0.000031896756751
6485,impediment,0.000031896756751
6484,impatient,0.000031896756751
6483,impatience,0.000031896756751
6482,impaired,0.000031896756751
6475,imjustsaying,0.000031896756751
6596,inflatable,0.000031896756751
6597,inflate,0.000031896756751
6598,inflation,0.000031896756751
6712,inv,0.000031896756751
8884,phantom,0.000031896756751
6710,intrusive,0.000031896756751
8887,phf,0.000031896756751
6704,interviewed,0.000031896756751
8894,philly1213pm,0.000031896756751
6702,interupt,0.000031896756751
6701,interrupt,0.000031896756751
6699,interpret,0.000031896756751
8899,phldfw,0.000031896756751
8902,phlord,0.000031896756751
8903,phlsfo,0.000031896756751
8904,phltolas,0.000031896756751
6688,interfere,0.000031896756751
6687,interestingagent,0.000031896756751
6685,interest3880,0.000031896756751
8906,pho,0.000031896756751
8908,phomia,0.000031896756751
8910,phone25,0.000031896756751
6714,inventory,0.000031896756751
8911,phonedied,0.000031896756751
6717,investigatedmy,0.000031896756751
6719,investment,0.000031896756751
6752,isdelayed,0.000031896756751
6751,isabelle,0.000031896756751
6750,is9jx1,0.000031896756751
6748,irrlcd,0.000031896756751
8858,periolodicly,0.000031896756751
6744,irreplaceable,0.000031896756751
6743,irregularity,0.000031896756751
6742,irony,0.000031896756751
8860,permanent,0.000031896756751
6739,irina,0.000031896756751
8863,persist,0.000031896756751
6736,irate,0.000031896756751
8868,personality,0.000031896756751
8871,personallyabout,0.000031896756751
6732,ipaddo,0.000031896756751
8875,pesky,0.000031896756751
6725,involuntarily,0.000031896756751
8878,petty,0.000031896756751
8880,pgfryz,0.000031896756751
6718,investigation,0.000031896756751
6674,intelligence,0.000031896756751
6673,intel,0.000031896756751
6672,integrity,0.000031896756751
6625,inner,0.000031896756751
6624,inline,0.000031896756751
6623,inlaws,0.000031896756751
6620,initiative,0.000031896756751
6619,initiate,0.000031896756751
6617,inhumane,0.000031896756751
6615,ing,0.000031896756751
6613,infringement,0.000031896756751
6612,infrastructure,0.000031896756751
6611,informs,0.000031896756751
6609,informationstill,0.000031896756751
8933,pickng,0.000031896756751
8935,pid,0.000031896756751
6605,infocom,0.000031896756751
6604,infobag,0.000031896756751
8940,pigeon,0.000031896756751
6602,influx,0.000031896756751
8941,piggy,0.000031896756751
6599,inflexible,0.000031896756751
6629,inoperable,0.000031896756751
6630,inout,0.000031896756751
6631,inperson,0.000031896756751
6632,inpolite,0.000031896756751
8912,phoneeeee,0.000031896756751
8913,phonehung,0.000031896756751
6667,insure,0.000031896756751
6666,insurance,0.000031896756751
6664,insulin,0.000031896756751
6662,insubstantial,0.000031896756751
8915,phonenot,0.000031896756751
8916,phoneonline,0.000031896756751
6656,instantly,0.000031896756751
9035,plunder,0.000031896756751
8917,phoneonly,0.000031896756751
8918,phoneridiculous,0.000031896756751
6650,insta,0.000031896756751
6648,inspiration,0.000031896756751
6642,insert,0.000031896756751
6641,insensitive,0.000031896756751
8923,phxdal,0.000031896756751
6638,insanehelp,0.000031896756751
8924,phxfor,0.000031896756751
6634,inputted,0.000031896756751
6654,instance,0.000031896756751
8855,performs,0.000031896756751
6439,idonotcare,0.000031896756751
6436,idlovetoask,0.000031896756751
6213,historically,0.000031896756751
9165,pregnantwithtwins,0.000031896756751
6210,hiremorepoeple,0.000031896756751
6209,hiremorepeople,0.000031896756751
6203,hinder,0.000031896756751
6202,himy,0.000031896756751
6201,himself,0.000031896756751
6200,hime,0.000031896756751
6198,hilton,0.000031896756751
6197,hilo,0.000031896756751
9172,preoccupy,0.000031896756751
9173,prepaid,0.000031896756751
6194,hike,0.000031896756751
9177,preparedhonestly,0.000031896756751
9178,preparedness,0.000031896756751
6186,higgs,0.000031896756751
6183,hid,0.000031896756751
6182,hiccup,0.000031896756751
9181,prerecord,0.000031896756751
6216,hitawall,0.000031896756751
6179,heyyyy,0.000031896756751
6217,hitch,0.000031896756751
6220,hlp,0.000031896756751
6258,homewardbound,0.000031896756751
6253,homeintentional,0.000031896756751
6252,homegirl,0.000031896756751
9142,prechk,0.000031896756751
9146,precioustime,0.000031896756751
6246,holton,0.000031896756751
9148,precludes,0.000031896756751
6243,hollow,0.000031896756751
6242,holler,0.000031896756751
9151,predictable,0.000031896756751
6237,holdtime,0.000031896756751
